INFO:root:training on cuda
INFO:root:Epoch 1, Training...
INFO:root:Epoch 1/5, Batch 0, Train Loss: 3.10, Epoch Time: 1.67 s
INFO:root:Epoch 1/5, Batch 10, Train Loss: 0.92, Epoch Time: 10.72 s
INFO:root:Epoch 1/5, Batch 20, Train Loss: 1.02, Epoch Time: 19.83 s
INFO:root:Epoch 1/5, Batch 30, Train Loss: 0.82, Epoch Time: 28.98 s
INFO:root:Epoch 1/5, Batch 40, Train Loss: 1.04, Epoch Time: 38.02 s
INFO:root:Epoch 1/5, Batch 50, Train Loss: 1.29, Epoch Time: 47.19 s
INFO:root:Epoch 1/5, Batch 60, Train Loss: 0.60, Epoch Time: 56.34 s
INFO:root:Epoch 1/5, Batch 70, Train Loss: 0.87, Epoch Time: 65.45 s
INFO:root:Epoch 1/5, Batch 80, Train Loss: 0.55, Epoch Time: 74.56 s
INFO:root:Epoch 1/5, Batch 90, Train Loss: 0.61, Epoch Time: 83.67 s
INFO:root:Epoch 1/5, Batch 100, Train Loss: 0.74, Epoch Time: 92.85 s
INFO:root:Epoch 1/5, Batch 110, Train Loss: 0.69, Epoch Time: 102.04 s
INFO:root:Epoch 1/5, Batch 120, Train Loss: 0.82, Epoch Time: 111.30 s
INFO:root:Epoch 1/5, Batch 130, Train Loss: 0.43, Epoch Time: 120.45 s
INFO:root:Epoch 1/5, Batch 140, Train Loss: 1.00, Epoch Time: 129.51 s
INFO:root:Epoch 1/5, Batch 150, Train Loss: 0.49, Epoch Time: 138.59 s
INFO:root:Epoch 1/5, Batch 160, Train Loss: 0.68, Epoch Time: 147.62 s
INFO:root:Epoch 1/5, Batch 170, Train Loss: 0.61, Epoch Time: 156.70 s
INFO:root:Epoch 1/5, Batch 180, Train Loss: 0.63, Epoch Time: 165.80 s
INFO:root:Epoch 1/5, Batch 190, Train Loss: 0.48, Epoch Time: 174.94 s
INFO:root:Epoch 1/5, Batch 200, Train Loss: 0.69, Epoch Time: 184.18 s
INFO:root:Epoch 1/5, Batch 210, Train Loss: 0.48, Epoch Time: 193.23 s
INFO:root:Epoch 1/5, Batch 220, Train Loss: 0.57, Epoch Time: 202.35 s
INFO:root:Epoch 1/5, Batch 230, Train Loss: 0.49, Epoch Time: 211.52 s
INFO:root:Epoch 1/5, Batch 240, Train Loss: 0.69, Epoch Time: 220.55 s
INFO:root:Epoch 1/5, Batch 250, Train Loss: 0.53, Epoch Time: 229.78 s
INFO:root:Epoch 1/5, Batch 260, Train Loss: 0.68, Epoch Time: 238.88 s
INFO:root:Epoch 1/5, Batch 270, Train Loss: 0.53, Epoch Time: 247.95 s
INFO:root:Epoch 1/5, Batch 280, Train Loss: 0.89, Epoch Time: 257.12 s
INFO:root:Epoch 1/5, Batch 290, Train Loss: 0.50, Epoch Time: 266.20 s
INFO:root:Epoch 1/5, Batch 300, Train Loss: 0.61, Epoch Time: 275.40 s
INFO:root:Epoch 1/5, Batch 310, Train Loss: 0.45, Epoch Time: 284.53 s
INFO:root:Epoch 1/5, Batch 320, Train Loss: 1.00, Epoch Time: 293.74 s
INFO:root:Epoch 1/5, Batch 330, Train Loss: 0.56, Epoch Time: 302.75 s
INFO:root:Epoch 1/5, Batch 340, Train Loss: 0.87, Epoch Time: 311.91 s
INFO:root:Epoch 1/5, Batch 350, Train Loss: 0.59, Epoch Time: 321.00 s
INFO:root:Epoch 1/5, Batch 360, Train Loss: 0.36, Epoch Time: 330.21 s
INFO:root:Epoch 1/5, Batch 370, Train Loss: 0.48, Epoch Time: 339.32 s
INFO:root:Epoch 1/5, Batch 380, Train Loss: 0.39, Epoch Time: 348.52 s
